,net_grid_draw_kwh,biomass_el_prod_kwh,Mainkofen
2023-01-03 18:00:00,817.315,787.3046052631579,-1604.619605263158
2023-01-03 19:00:00,787.0699999999999,787.3046052631579,-1574.3746052631577
2023-01-03 20:00:00,768.895,787.3046052631579,-1556.199605263158
2023-01-03 21:00:00,738.165,787.3046052631579,-1525.469605263158
2023-01-03 22:00:00,700.96,787.3046052631579,-1488.264605263158
2023-01-03 23:00:00,684.47,787.3046052631579,-1471.7746052631578
2023-01-04 00:00:00,680.4100000000001,787.3046052631579,-1467.7146052631579
2023-01-04 01:00:00,658.255,787.3046052631579,-1445.559605263158
2023-01-04 02:00:00,671.385,787.3046052631579,-1458.6896052631578
2023-01-04 03:00:00,677.0550000000001,787.3046052631579,-1464.3596052631578
2023-01-04 04:00:00,689.5450000000001,787.3046052631579,-1476.849605263158
2023-01-04 05:00:00,728.89,787.3046052631579,-1516.1946052631579
2023-01-04 06:00:00,787.01,787.3046052631579,-1574.3146052631578
2023-01-04 07:00:00,939.88,787.3046052631579,-1727.184605263158
2023-01-04 08:00:00,1058.9,787.3046052631579,-1846.204605263158
2023-01-04 09:00:00,1081.16,787.3046052631579,-1868.4646052631579
2023-01-04 10:00:00,1011.87,787.3046052631579,-1799.174605263158
2023-01-04 11:00:00,978.175,787.3046052631579,-1765.4796052631577
2023-01-04 12:00:00,940.13,787.3046052631579,-1727.434605263158
2023-01-04 13:00:00,970.56,787.3046052631579,-1757.864605263158
2023-01-04 14:00:00,960.12,787.3046052631579,-1747.424605263158
2023-01-04 15:00:00,904.425,787.3046052631579,-1691.7296052631577
2023-01-04 16:00:00,888.9649999999999,787.3046052631579,-1676.2696052631577
2023-01-04 17:00:00,844.995,787.3046052631579,-1632.299605263158
2023-01-04 18:00:00,835.995,787.3046052631579,-1623.299605263158
2023-01-04 19:00:00,781.425,787.3046052631579,-1568.7296052631577
2023-01-04 20:00:00,768.86,787.3046052631579,-1556.164605263158
2023-01-04 21:00:00,722.69,787.3046052631579,-1509.994605263158
2023-01-04 22:00:00,687.0899999999999,787.3046052631579,-1474.3946052631577
2023-01-04 23:00:00,659.345,787.3046052631579,-1446.6496052631578
2023-01-05 00:00:00,645.1800000000001,787.3046052631579,-1432.4846052631578
2023-01-05 01:00:00,636.975,787.3046052631579,-1424.279605263158
2023-01-05 02:00:00,641.37,787.3046052631579,-1428.674605263158
2023-01-05 03:00:00,632.105,787.3046052631579,-1419.409605263158
2023-01-05 04:00:00,657.24,787.3046052631579,-1444.5446052631578
2023-01-05 05:00:00,670.8,787.3046052631579,-1458.1046052631577
2023-01-05 06:00:00,752.17,787.3046052631579,-1539.4746052631579
2023-01-05 07:00:00,899.46,787.3046052631579,-1686.764605263158
2023-01-05 08:00:00,977.23,787.3046052631579,-1764.534605263158
2023-01-05 09:00:00,1005.97,787.3046052631579,-1793.2746052631578
2023-01-05 10:00:00,950.6949999999999,787.3046052631579,-1737.9996052631577
2023-01-05 11:00:00,945.775,787.3046052631579,-1733.0796052631579
2023-01-05 12:00:00,941.275,787.3046052631579,-1728.5796052631579
2023-01-05 13:00:00,926.185,787.3046052631579,-1713.489605263158
2023-01-05 14:00:00,904.3399999999999,787.3046052631579,-1691.6446052631577
2023-01-05 15:00:00,869.71,787.3046052631579,-1657.014605263158
2023-01-05 16:00:00,833.66,787.3046052631579,-1620.9646052631579
2023-01-05 17:00:00,817.84,787.3046052631579,-1605.144605263158
2023-01-05 18:00:00,787.2950000000001,787.3046052631579,-1574.599605263158
2023-01-05 19:00:00,748.855,787.3046052631579,-1536.159605263158
2023-01-05 20:00:00,743.01,787.3046052631579,-1530.3146052631578
2023-01-05 21:00:00,704.53,787.3046052631579,-1491.8346052631578
2023-01-05 22:00:00,677.725,787.3046052631579,-1465.029605263158
2023-01-05 23:00:00,656.62,787.3046052631579,-1443.924605263158
2023-01-06 00:00:00,648.55,787.3046052631579,-1435.8546052631577
2023-01-06 01:00:00,638.645,787.3046052631579,-1425.949605263158
2023-01-06 02:00:00,629.63,787.3046052631579,-1416.934605263158
2023-01-06 03:00:00,648.4449999999999,787.3046052631579,-1435.7496052631577
2023-01-06 04:00:00,639.45,787.3046052631579,-1426.7546052631578
2023-01-06 05:00:00,680.08,787.3046052631579,-1467.384605263158
2023-01-06 06:00:00,707.5799999999999,787.3046052631579,-1494.884605263158
2023-01-06 07:00:00,772.345,787.3046052631579,-1559.6496052631578
2023-01-06 08:00:00,799.89,787.3046052631579,-1587.1946052631579
2023-01-06 09:00:00,809.155,787.3046052631579,-1596.4596052631578
2023-01-06 10:00:00,757.0450000000001,787.3046052631579,-1544.349605263158
2023-01-06 11:00:00,759.15,787.3046052631579,-1546.4546052631579
2023-01-06 12:00:00,743.8,787.3046052631579,-1531.1046052631577
2023-01-06 13:00:00,746.12,787.3046052631579,-1533.424605263158
2023-01-06 14:00:00,742.525,787.3046052631579,-1529.8296052631579
2023-01-06 15:00:00,704.14,787.3046052631579,-1491.4446052631579
2023-01-06 16:00:00,739.065,787.3046052631579,-1526.369605263158
2023-01-06 17:00:00,768.835,787.3046052631579,-1556.139605263158
2023-01-06 18:00:00,744.775,787.3046052631579,-1532.0796052631579
2023-01-06 19:00:00,722.825,787.3046052631579,-1510.1296052631578
2023-01-06 20:00:00,716.04,787.3046052631579,-1503.344605263158
2023-01-06 21:00:00,680.79,787.3046052631579,-1468.094605263158
2023-01-06 22:00:00,663.87,787.3046052631579,-1451.174605263158
2023-01-06 23:00:00,647.775,787.3046052631579,-1435.0796052631579
2023-01-07 00:00:00,629.28,787.3046052631579,-1416.5846052631578
2023-01-07 01:00:00,625.75,787.3046052631579,-1413.054605263158
2023-01-07 02:00:00,620.8100000000001,787.3046052631579,-1408.114605263158
2023-01-07 03:00:00,623.51,787.3046052631579,-1410.8146052631578
2023-01-07 04:00:00,629.52,787.3046052631579,-1416.824605263158
2023-01-07 05:00:00,657.5450000000001,787.3046052631579,-1444.849605263158
2023-01-07 06:00:00,696.5,787.3046052631579,-1483.804605263158
2023-01-07 07:00:00,765.2950000000001,787.3046052631579,-1552.599605263158
2023-01-07 08:00:00,791.0699999999999,787.3046052631579,-1578.3746052631577
2023-01-07 09:00:00,795.775,787.3046052631579,-1583.0796052631579
2023-01-07 10:00:00,749.2,787.3046052631579,-1536.5046052631578
2023-01-07 11:00:00,743.655,787.3046052631579,-1530.9596052631578
2023-01-07 12:00:00,753.6,787.3046052631579,-1540.904605263158
2023-01-07 13:00:00,780.765,787.3046052631579,-1568.0696052631579
2023-01-07 14:00:00,731.505,787.3046052631579,-1518.809605263158
2023-01-07 15:00:00,713.725,787.3046052631579,-1501.029605263158
2023-01-07 16:00:00,713.59,787.3046052631579,-1500.894605263158
2023-01-07 17:00:00,788.845,787.3046052631579,-1576.1496052631578
2023-01-07 18:00:00,765.59,787.3046052631579,-1552.894605263158
2023-01-07 19:00:00,750.26,787.3046052631579,-1537.5646052631578
2023-01-07 20:00:00,745.635,787.3046052631579,-1532.9396052631578
2023-01-07 21:00:00,718.64,787.3046052631579,-1505.9446052631579
2023-01-07 22:00:00,701.1,787.3046052631579,-1488.404605263158
2023-01-07 23:00:00,692.765,787.3046052631579,-1480.0696052631579
2023-01-08 00:00:00,683.46,787.3046052631579,-1470.764605263158
2023-01-08 01:00:00,682.32,787.3046052631579,-1469.624605263158
2023-01-08 02:00:00,664.895,787.3046052631579,-1452.199605263158
2023-01-08 03:00:00,677.965,787.3046052631579,-1465.269605263158
2023-01-08 04:00:00,679.54,787.3046052631579,-1466.844605263158
2023-01-08 05:00:00,710.785,787.3046052631579,-1498.0896052631579
2023-01-08 06:00:00,753.225,787.3046052631579,-1540.529605263158
2023-01-08 07:00:00,819.04,787.3046052631579,-1606.344605263158
2023-01-08 08:00:00,827.235,787.3046052631579,-1614.539605263158
2023-01-08 09:00:00,845.845,787.3046052631579,-1633.1496052631578
2023-01-08 10:00:00,801.49,787.3046052631579,-1588.7946052631578
2023-01-08 11:00:00,792.9,787.3046052631579,-1580.2046052631579
2023-01-08 12:00:00,793.6949999999999,787.3046052631579,-1580.9996052631577
2023-01-08 13:00:00,798.265,787.3046052631579,-1585.5696052631579
2023-01-08 14:00:00,800.24,787.3046052631579,-1587.5446052631578
2023-01-08 15:00:00,776.145,787.3046052631579,-1563.449605263158
2023-01-08 16:00:00,788.395,787.3046052631579,-1575.699605263158
2023-01-08 17:00:00,804.615,787.3046052631579,-1591.9196052631578
2023-01-08 18:00:00,798.105,787.3046052631579,-1585.409605263158
2023-01-08 19:00:00,768.62,787.3046052631579,-1555.924605263158
2023-01-08 20:00:00,764.475,787.3046052631579,-1551.779605263158
2023-01-08 21:00:00,722.185,787.3046052631579,-1509.489605263158
2023-01-08 22:00:00,711.6600000000001,787.3046052631579,-1498.9646052631579
2023-01-08 23:00:00,666.55,787.3046052631579,-1453.8546052631577
2023-01-09 00:00:00,695.9,787.3046052631579,-1483.2046052631579
2023-01-09 01:00:00,677.73,787.3046052631579,-1465.034605263158
2023-01-09 02:00:00,687.825,787.3046052631579,-1475.1296052631578
2023-01-09 03:00:00,673.1949999999999,787.3046052631579,-1460.4996052631577
2023-01-09 04:00:00,701.03,787.3046052631579,-1488.3346052631578
2023-01-09 05:00:00,713.525,787.3046052631579,-1500.8296052631579
2023-01-09 06:00:00,787.35,787.3046052631579,-1574.654605263158
2023-01-09 07:00:00,978.475,787.3046052631579,-1765.779605263158
2023-01-09 08:00:00,1069.475,787.3046052631579,-1856.779605263158
2023-01-09 09:00:00,1088.01,787.3046052631579,-1875.3146052631578
2023-01-09 10:00:00,1038.245,787.3046052631579,-1825.549605263158
2023-01-09 11:00:00,993.215,787.3046052631579,-1780.519605263158
2023-01-09 12:00:00,966.715,787.3046052631579,-1754.019605263158
2023-01-09 13:00:00,977.855,787.3046052631579,-1765.159605263158
2023-01-09 14:00:00,971.8050000000001,787.3046052631579,-1759.1096052631578
2023-01-09 15:00:00,945.53,787.3046052631579,-1732.8346052631578
2023-01-09 16:00:00,893.66,787.3046052631579,-1680.9646052631579
2023-01-09 17:00:00,806.005,787.3046052631579,-1593.309605263158
2023-01-09 18:00:00,789.42,787.3046052631579,-1576.7246052631579
2023-01-09 19:00:00,756.645,787.3046052631579,-1543.949605263158
2023-01-09 20:00:00,731.785,787.3046052631579,-1519.0896052631579
2023-01-09 21:00:00,683.66,787.3046052631579,-1470.9646052631579
2023-01-09 22:00:00,653.0,787.3046052631579,-1440.304605263158
2023-01-09 23:00:00,629.1600000000001,787.3046052631579,-1416.4646052631579
2023-01-10 00:00:00,628.105,787.3046052631579,-1415.409605263158
2023-01-10 01:00:00,618.405,787.3046052631579,-1405.7096052631578
2023-01-10 02:00:00,615.21,787.3046052631579,-1402.514605263158
2023-01-10 03:00:00,622.14,787.3046052631579,-1409.4446052631579
2023-01-10 04:00:00,639.875,787.3046052631579,-1427.179605263158
2023-01-10 05:00:00,676.1,787.3046052631579,-1463.404605263158
2023-01-10 06:00:00,744.475,787.3046052631579,-1531.779605263158
2023-01-10 07:00:00,928.635,787.3046052631579,-1715.9396052631578
2023-01-10 08:00:00,1008.415,787.3046052631579,-1795.719605263158
2023-01-10 09:00:00,1013.285,787.3046052631579,-1800.5896052631579
2023-01-10 10:00:00,964.11,787.3046052631579,-1751.414605263158
2023-01-10 11:00:00,958.965,787.3046052631579,-1746.269605263158
2023-01-10 12:00:00,943.53,787.3046052631579,-1730.8346052631578
2023-01-10 13:00:00,948.86,787.3046052631579,-1736.164605263158
2023-01-10 14:00:00,973.225,787.3046052631579,-1760.529605263158
2023-01-10 15:00:00,970.4100000000001,787.3046052631579,-1757.7146052631579
2023-01-10 16:00:00,941.28,787.3046052631579,-1728.5846052631578
2023-01-10 17:00:00,879.595,787.3046052631579,-1666.8996052631578
2023-01-10 18:00:00,861.975,787.3046052631579,-1649.279605263158
2023-01-10 19:00:00,814.985,787.3046052631579,-1602.289605263158
2023-01-10 20:00:00,793.785,787.3046052631579,-1581.0896052631579
2023-01-10 21:00:00,751.605,787.3046052631579,-1538.909605263158
2023-01-10 22:00:00,737.33,787.3046052631579,-1524.634605263158
2023-01-10 23:00:00,718.05,787.3046052631579,-1505.3546052631577
2023-01-11 00:00:00,709.975,787.3046052631579,-1497.279605263158
2023-01-11 01:00:00,709.335,787.3046052631579,-1496.639605263158
2023-01-11 02:00:00,699.285,787.3046052631579,-1486.5896052631579
2023-01-11 03:00:00,699.24,787.3046052631579,-1486.5446052631578
2023-01-11 04:00:00,723.425,787.3046052631579,-1510.7296052631577
2023-01-11 05:00:00,763.41,787.3046052631579,-1550.7146052631579
2023-01-11 06:00:00,826.31,787.3046052631579,-1613.614605263158
2023-01-11 07:00:00,1013.4399999999999,787.3046052631579,-1800.7446052631578
2023-01-11 08:00:00,1111.455,787.3046052631579,-1898.759605263158
2023-01-11 09:00:00,1111.125,787.3046052631579,-1898.429605263158
2023-01-11 10:00:00,1042.9650000000001,787.3046052631579,-1830.2696052631582
2023-01-11 11:00:00,1007.22,787.3046052631579,-1794.5246052631578
2023-01-11 12:00:00,992.905,787.3046052631579,-1780.2096052631578
2023-01-11 13:00:00,964.365,787.3046052631579,-1751.6696052631578
2023-01-11 14:00:00,981.1,787.3046052631579,-1768.404605263158
2023-01-11 15:00:00,956.92,787.3046052631579,-1744.2246052631579
2023-01-11 16:00:00,920.79,787.3046052631579,-1708.094605263158
2023-01-11 17:00:00,897.125,787.3046052631579,-1684.429605263158
2023-01-11 18:00:00,841.29,787.3046052631579,-1628.594605263158
2023-01-11 19:00:00,795.5450000000001,787.3046052631579,-1582.849605263158
2023-01-11 20:00:00,760.4200000000001,787.3046052631579,-1547.724605263158
2023-01-11 21:00:00,733.61,787.3046052631579,-1520.914605263158
2023-01-11 22:00:00,716.93,787.3046052631579,-1504.2346052631578
2023-01-11 23:00:00,685.485,787.3046052631579,-1472.789605263158
2023-01-12 00:00:00,672.23,787.3046052631579,-1459.534605263158
2023-01-12 01:00:00,669.15,787.3046052631579,-1456.4546052631579
2023-01-12 02:00:00,672.97,787.3046052631579,-1460.2746052631578
2023-01-12 03:00:00,676.63,787.3046052631579,-1463.934605263158
2023-01-12 04:00:00,675.965,787.3046052631579,-1463.269605263158
2023-01-12 05:00:00,725.205,787.3046052631579,-1512.509605263158
2023-01-12 06:00:00,775.11,787.3046052631579,-1562.414605263158
2023-01-12 07:00:00,974.3299999999999,787.3046052631579,-1761.634605263158
2023-01-12 08:00:00,1051.5,787.3046052631579,-1838.804605263158
2023-01-12 09:00:00,1051.92,787.3046052631579,-1839.224605263158
2023-01-12 10:00:00,1026.565,787.3046052631579,-1813.869605263158
2023-01-12 11:00:00,983.785,787.3046052631579,-1771.0896052631579
2023-01-12 12:00:00,963.175,787.3046052631579,-1750.4796052631577
2023-01-12 13:00:00,951.37,787.3046052631579,-1738.674605263158
2023-01-12 14:00:00,947.9250000000001,787.3046052631579,-1735.229605263158
2023-01-12 15:00:00,919.45,787.3046052631579,-1706.7546052631578
2023-01-12 16:00:00,881.495,787.3046052631579,-1668.799605263158
2023-01-12 17:00:00,864.5150000000001,787.3046052631579,-1651.8196052631579
2023-01-12 18:00:00,835.29,787.3046052631579,-1622.594605263158
2023-01-12 19:00:00,799.73,787.3046052631579,-1587.034605263158
2023-01-12 20:00:00,759.535,787.3046052631579,-1546.8396052631579
2023-01-12 21:00:00,726.765,787.3046052631579,-1514.0696052631579
2023-01-12 22:00:00,704.0,787.3046052631579,-1491.304605263158
2023-01-12 23:00:00,687.48,787.3046052631579,-1474.784605263158
2023-01-13 00:00:00,673.43,787.3046052631579,-1460.7346052631578
2023-01-13 01:00:00,678.7950000000001,787.3046052631579,-1466.099605263158
2023-01-13 02:00:00,666.575,787.3046052631579,-1453.8796052631578
2023-01-13 03:00:00,667.815,787.3046052631579,-1455.119605263158
2023-01-13 04:00:00,701.615,787.3046052631579,-1488.9196052631578
2023-01-13 05:00:00,725.98,787.3046052631579,-1513.284605263158
2023-01-13 06:00:00,783.81,787.3046052631579,-1571.114605263158
2023-01-13 07:00:00,979.93,787.3046052631579,-1767.2346052631578
2023-01-13 08:00:00,1076.275,787.3046052631579,-1863.579605263158
2023-01-13 09:00:00,1058.18,787.3046052631579,-1845.4846052631578
2023-01-13 10:00:00,1003.36,787.3046052631579,-1790.664605263158
2023-01-13 11:00:00,970.465,787.3046052631579,-1757.769605263158
2023-01-13 12:00:00,889.115,787.3046052631579,-1676.4196052631578
2023-01-13 13:00:00,867.35,787.3046052631579,-1654.654605263158
2023-01-13 14:00:00,871.44,787.3046052631579,-1658.744605263158
2023-01-13 15:00:00,834.605,787.3046052631579,-1621.909605263158
2023-01-13 16:00:00,839.82,787.3046052631579,-1627.124605263158
2023-01-13 17:00:00,844.045,787.3046052631579,-1631.3496052631579
2023-01-13 18:00:00,829.075,787.3046052631579,-1616.3796052631578
2023-01-13 19:00:00,804.34,787.3046052631579,-1591.644605263158
2023-01-13 20:00:00,772.07,787.3046052631579,-1559.374605263158
2023-01-13 21:00:00,735.255,787.3046052631579,-1522.559605263158
2023-01-13 22:00:00,711.825,787.3046052631579,-1499.1296052631578
2023-01-13 23:00:00,682.635,787.3046052631579,-1469.9396052631578
2023-01-14 00:00:00,670.165,787.3046052631579,-1457.469605263158
2023-01-14 01:00:00,666.86,787.3046052631579,-1454.164605263158
2023-01-14 02:00:00,669.22,787.3046052631579,-1456.5246052631578
2023-01-14 03:00:00,677.33,787.3046052631579,-1464.634605263158
2023-01-14 04:00:00,671.58,787.3046052631579,-1458.884605263158
2023-01-14 05:00:00,711.985,787.3046052631579,-1499.289605263158
2023-01-14 06:00:00,738.62,787.3046052631579,-1525.924605263158
2023-01-14 07:00:00,828.14,787.3046052631579,-1615.4446052631579
2023-01-14 08:00:00,834.4449999999999,787.3046052631579,-1621.7496052631577
2023-01-14 09:00:00,864.27,787.3046052631579,-1651.574605263158
2023-01-14 10:00:00,830.315,787.3046052631579,-1617.619605263158
2023-01-14 11:00:00,790.2049999999999,787.3046052631579,-1577.509605263158
2023-01-14 12:00:00,797.755,787.3046052631579,-1585.059605263158
2023-01-14 13:00:00,798.73,787.3046052631579,-1586.034605263158
2023-01-14 14:00:00,796.23,787.3046052631579,-1583.534605263158
2023-01-14 15:00:00,752.925,787.3046052631579,-1540.2296052631577
2023-01-14 16:00:00,750.585,787.3046052631579,-1537.889605263158
2023-01-14 17:00:00,811.71,787.3046052631579,-1599.014605263158
2023-01-14 18:00:00,792.3599999999999,787.3046052631579,-1579.6646052631577
2023-01-14 19:00:00,769.15,787.3046052631579,-1556.4546052631579
2023-01-14 20:00:00,754.4849999999999,787.3046052631579,-1541.7896052631577
2023-01-14 21:00:00,716.0699999999999,787.3046052631579,-1503.3746052631577
2023-01-14 22:00:00,695.97,787.3046052631579,-1483.2746052631578
2023-01-14 23:00:00,677.18,787.3046052631579,-1464.4846052631578
2023-01-15 00:00:00,660.05,787.3046052631579,-1447.3546052631577
2023-01-15 01:00:00,659.585,787.3046052631579,-1446.889605263158
2023-01-15 02:00:00,660.5550000000001,787.3046052631579,-1447.8596052631578
2023-01-15 03:00:00,658.975,787.3046052631579,-1446.279605263158
2023-01-15 04:00:00,667.29,787.3046052631579,-1454.594605263158
2023-01-15 05:00:00,699.97,787.3046052631579,-1487.2746052631578
2023-01-15 06:00:00,738.155,787.3046052631579,-1525.4596052631578
2023-01-15 07:00:00,811.005,787.3046052631579,-1598.309605263158
2023-01-15 08:00:00,825.215,787.3046052631579,-1612.519605263158
2023-01-15 09:00:00,856.1,787.3046052631579,-1643.404605263158
2023-01-15 10:00:00,798.9300000000001,787.3046052631579,-1586.2346052631578
2023-01-15 11:00:00,783.5699999999999,787.3046052631579,-1570.8746052631577
2023-01-15 12:00:00,777.895,787.3046052631579,-1565.199605263158
2023-01-15 13:00:00,800.135,787.3046052631579,-1587.4396052631578
2023-01-15 14:00:00,808.9549999999999,787.3046052631579,-1596.259605263158
2023-01-15 15:00:00,797.64,787.3046052631579,-1584.9446052631579
2023-01-15 16:00:00,805.97,787.3046052631579,-1593.2746052631578
2023-01-15 17:00:00,824.45,787.3046052631579,-1611.7546052631578
2023-01-15 18:00:00,798.88,787.3046052631579,-1586.184605263158
2023-01-15 19:00:00,773.43,787.3046052631579,-1560.7346052631578
2023-01-15 20:00:00,762.06,787.3046052631579,-1549.364605263158
2023-01-15 21:00:00,741.77,787.3046052631579,-1529.074605263158
2023-01-15 22:00:00,723.435,787.3046052631579,-1510.739605263158
2023-01-15 23:00:00,703.31,787.3046052631579,-1490.614605263158
2023-01-16 00:00:00,694.885,787.3046052631579,-1482.1896052631578
2023-01-16 01:00:00,694.64,787.3046052631579,-1481.9446052631579
2023-01-16 02:00:00,687.26,787.3046052631579,-1474.5646052631578
2023-01-16 03:00:00,696.07,787.3046052631579,-1483.374605263158
2023-01-16 04:00:00,708.61,787.3046052631579,-1495.914605263158
2023-01-16 05:00:00,743.19,787.3046052631579,-1530.494605263158
2023-01-16 06:00:00,810.435,787.3046052631579,-1597.739605263158
2023-01-16 07:00:00,1021.9200000000001,787.3046052631579,-1809.224605263158
2023-01-16 08:00:00,1104.13,787.3046052631579,-1891.4346052631581
2023-01-16 09:00:00,1111.65,787.3046052631579,-1898.954605263158
2023-01-16 10:00:00,1039.43,787.3046052631579,-1826.7346052631578
2023-01-16 11:00:00,1018.995,787.3046052631579,-1806.299605263158
2023-01-16 12:00:00,977.855,787.3046052631579,-1765.159605263158
2023-01-16 13:00:00,970.505,787.3046052631579,-1757.809605263158
2023-01-16 14:00:00,970.465,787.3046052631579,-1757.769605263158
2023-01-16 15:00:00,959.25,787.3046052631579,-1746.554605263158
2023-01-16 16:00:00,924.8,787.3046052631579,-1712.1046052631577
2023-01-16 17:00:00,890.675,787.3046052631579,-1677.9796052631577
2023-01-16 18:00:00,853.77,787.3046052631579,-1641.074605263158
2023-01-16 19:00:00,820.895,787.3046052631579,-1608.199605263158
2023-01-16 20:00:00,807.3,787.3046052631579,-1594.6046052631577
2023-01-16 21:00:00,761.12,787.3046052631579,-1548.424605263158
2023-01-16 22:00:00,735.74,787.3046052631579,-1523.0446052631578
2023-01-16 23:00:00,715.6700000000001,787.3046052631579,-1502.974605263158
2023-01-17 00:00:00,711.49,787.3046052631579,-1498.7946052631578
2023-01-17 01:00:00,707.2850000000001,787.3046052631579,-1494.5896052631579
2023-01-17 02:00:00,701.24,787.3046052631579,-1488.5446052631578
2023-01-17 03:00:00,708.5350000000001,787.3046052631579,-1495.8396052631579
2023-01-17 04:00:00,717.705,787.3046052631579,-1505.009605263158
2023-01-17 05:00:00,750.19,787.3046052631579,-1537.494605263158
2023-01-17 06:00:00,826.825,787.3046052631579,-1614.1296052631578
2023-01-17 07:00:00,1024.105,787.3046052631579,-1811.409605263158
2023-01-17 08:00:00,1109.3899999999999,787.3046052631579,-1896.6946052631579
2023-01-17 09:00:00,1107.595,787.3046052631579,-1894.8996052631578
2023-01-17 10:00:00,1042.2649999999999,787.3046052631579,-1829.5696052631579
2023-01-17 11:00:00,1002.73,787.3046052631579,-1790.034605263158
2023-01-17 12:00:00,976.2850000000001,787.3046052631579,-1763.5896052631579
2023-01-17 13:00:00,1000.985,787.3046052631579,-1788.289605263158
2023-01-17 14:00:00,985.59,787.3046052631579,-1772.894605263158
2023-01-17 15:00:00,969.72,787.3046052631579,-1757.0246052631578
2023-01-17 16:00:00,905.275,787.3046052631579,-1692.5796052631579
2023-01-17 17:00:00,924.725,787.3046052631579,-1712.029605263158
2023-01-17 18:00:00,896.62,787.3046052631579,-1683.924605263158
2023-01-17 19:00:00,851.83,787.3046052631579,-1639.134605263158
2023-01-17 20:00:00,809.635,787.3046052631579,-1596.9396052631578
2023-01-17 21:00:00,773.925,787.3046052631579,-1561.2296052631577
2023-01-17 22:00:00,743.855,787.3046052631579,-1531.159605263158
2023-01-17 23:00:00,720.61,787.3046052631579,-1507.914605263158
2023-01-18 00:00:00,712.83,787.3046052631579,-1500.134605263158
2023-01-18 01:00:00,701.9300000000001,787.3046052631579,-1489.2346052631578
2023-01-18 02:00:00,695.34,787.3046052631579,-1482.644605263158
2023-01-18 03:00:00,713.825,787.3046052631579,-1501.1296052631578
2023-01-18 04:00:00,733.84,787.3046052631579,-1521.144605263158
2023-01-18 05:00:00,754.81,787.3046052631579,-1542.114605263158
2023-01-18 06:00:00,821.105,787.3046052631579,-1608.409605263158
2023-01-18 07:00:00,1032.33,787.3046052631579,-1819.634605263158
2023-01-18 08:00:00,1113.9850000000001,787.3046052631579,-1901.2896052631581
2023-01-18 09:00:00,1113.545,787.3046052631579,-1900.849605263158
2023-01-18 10:00:00,1064.4299999999998,787.3046052631579,-1851.7346052631578
2023-01-18 11:00:00,1048.475,787.3046052631579,-1835.779605263158
2023-01-18 12:00:00,1005.81,787.3046052631579,-1793.114605263158
2023-01-18 13:00:00,1030.155,787.3046052631579,-1817.4596052631578
2023-01-18 14:00:00,1047.565,787.3046052631579,-1834.869605263158
2023-01-18 15:00:00,1010.49,787.3046052631579,-1797.7946052631578
2023-01-18 16:00:00,948.015,787.3046052631579,-1735.3196052631579
2023-01-18 17:00:00,928.065,787.3046052631579,-1715.369605263158
2023-01-18 18:00:00,880.85,787.3046052631579,-1668.154605263158
2023-01-18 19:00:00,830.26,787.3046052631579,-1617.5646052631578
2023-01-18 20:00:00,807.92,787.3046052631579,-1595.2246052631579
2023-01-18 21:00:00,768.61,787.3046052631579,-1555.914605263158
2023-01-18 22:00:00,741.155,787.3046052631579,-1528.4596052631578
2023-01-18 23:00:00,728.3299999999999,787.3046052631579,-1515.634605263158
2023-01-19 00:00:00,718.49,787.3046052631579,-1505.7946052631578
2023-01-19 01:00:00,704.355,787.3046052631579,-1491.659605263158
2023-01-19 02:00:00,699.965,787.3046052631579,-1487.269605263158
2023-01-19 03:00:00,714.21,787.3046052631579,-1501.514605263158
2023-01-19 04:00:00,719.795,787.3046052631579,-1507.0996052631579
2023-01-19 05:00:00,775.04,787.3046052631579,-1562.344605263158
2023-01-19 06:00:00,829.435,787.3046052631579,-1616.739605263158
2023-01-19 07:00:00,1045.5900000000001,787.3046052631579,-1832.8946052631582
2023-01-19 08:00:00,1152.44,787.3046052631579,-1939.744605263158
2023-01-19 09:00:00,1146.035,787.3046052631579,-1933.3396052631579
2023-01-19 10:00:00,1074.585,787.3046052631579,-1861.889605263158
2023-01-19 11:00:00,1046.095,787.3046052631579,-1833.3996052631578
2023-01-19 12:00:00,1009.34,787.3046052631579,-1796.644605263158
2023-01-19 13:00:00,1015.785,787.3046052631579,-1803.0896052631579
2023-01-19 14:00:00,1010.725,787.3046052631579,-1798.029605263158
2023-01-19 15:00:00,1005.58,787.3046052631579,-1792.884605263158
2023-01-19 16:00:00,955.6,787.3046052631579,-1742.904605263158
2023-01-19 17:00:00,958.12,787.3046052631579,-1745.424605263158
2023-01-19 18:00:00,912.46,787.3046052631579,-1699.764605263158
2023-01-19 19:00:00,845.865,787.3046052631579,-1633.1696052631578
2023-01-19 20:00:00,827.525,787.3046052631579,-1614.8296052631579
2023-01-19 21:00:00,794.53,787.3046052631579,-1581.8346052631578
2023-01-19 22:00:00,760.85,787.3046052631579,-1548.154605263158
2023-01-19 23:00:00,744.06,787.3046052631579,-1531.364605263158
2023-01-20 00:00:00,730.765,787.3046052631579,-1518.0696052631579
2023-01-20 01:00:00,725.69,787.3046052631579,-1512.994605263158
2023-01-20 02:00:00,724.485,787.3046052631579,-1511.789605263158
2023-01-20 03:00:00,716.6850000000001,787.3046052631579,-1503.989605263158
2023-01-20 04:00:00,731.405,787.3046052631579,-1518.7096052631578
2023-01-20 05:00:00,779.15,787.3046052631579,-1566.4546052631579
2023-01-20 06:00:00,836.05,787.3046052631579,-1623.3546052631577
